session,part_label,participant,site,market_bonus,forecast_bonus,risk_bonus,quiz_bonus,total_bonus,showup,total_payment,attempted_trades,executed_trades
strhps7i,strhps7i_40W_2025-01-11,y72u0pj6,Lab,3.39,0.16,0.0,0.0,3.55,20.0,23.55,104.0,10.0
strhps7i,strhps7i_82Y_2025-01-11,cotoylyf,Lab,3.3,0.19,0.0,0.0,3.49,20.0,23.490000000000002,104.0,24.0
strhps7i,strhps7i_82Y_2025-01-11,cotoylyf,Lab,3.3,0.19,0.0,0.0,3.49,20.0,23.490000000000002,104.0,24.0
strhps7i,strhps7i_35H_2025-01-11,pfeta19l,Lab,3.39,0.11,0.0,0.0,3.5,20.0,23.5,110.0,12.0
strhps7i,strhps7i_35H_2025-01-11,pfeta19l,Lab,3.39,0.11,0.0,0.0,3.5,20.0,23.5,110.0,12.0
strhps7i,strhps7i_31A_2025-01-11,p0yk04lv,Lab,3.3,0.15,0.0,0.0,3.45,20.0,23.45,120.0,6.0
strhps7i,strhps7i_31A_2025-01-11,p0yk04lv,Lab,3.3,0.15,0.0,0.0,3.45,20.0,23.45,120.0,6.0
strhps7i,strhps7i_86T_2025-01-11,a3hfa1e1,Lab,3.44,0.23,0.0,0.0,3.67,20.0,23.67,106.0,16.0
strhps7i,strhps7i_86T_2025-01-11,a3hfa1e1,Lab,3.44,0.23,0.0,0.0,3.67,20.0,23.67,106.0,16.0
k5fe3pel,k5fe3pel_94W_2025-01-11,8f6u06xj,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_94W_2025-01-11,8f6u06xj,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_41G_2025-01-11,4j0t9cgl,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_41G_2025-01-11,4j0t9cgl,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_65A_2025-01-11,964a8fqv,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_65A_2025-01-11,964a8fqv,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_48N_2025-01-11,4azy2yoh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_48N_2025-01-11,4azy2yoh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_70Q_2025-01-11,40apjpy6,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_70Q_2025-01-11,40apjpy6,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_85H_2025-01-11,m47zxhef,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_85H_2025-01-11,m47zxhef,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_32Q_2025-01-11,eel9yej5,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_32Q_2025-01-11,eel9yej5,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_61X_2025-01-11,3o7ubreu,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_61X_2025-01-11,3o7ubreu,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_15N_2025-01-11,b0799vow,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_15N_2025-01-11,b0799vow,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_01V_2025-01-11,aqm8d8aa,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_01V_2025-01-11,aqm8d8aa,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_19A_2025-01-11,vu4fttgl,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_19A_2025-01-11,vu4fttgl,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_90N_2025-01-11,fe9u00d2,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_90N_2025-01-11,fe9u00d2,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_88O_2025-01-11,pltlhghh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_88O_2025-01-11,pltlhghh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_46Z_2025-01-11,q3h7zip9,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_46Z_2025-01-11,q3h7zip9,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_47C_2025-01-11,s39roj8o,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_47C_2025-01-11,s39roj8o,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_59J_2025-01-11,q44hnjrv,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_59J_2025-01-11,q44hnjrv,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_82G_2025-01-11,6kbox79b,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_82G_2025-01-11,6kbox79b,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_60Y_2025-01-11,ul5dyyxh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_60Y_2025-01-11,ul5dyyxh,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_14T_2025-01-11,7ddg3ts5,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_14T_2025-01-11,7ddg3ts5,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_88A_2025-01-11,z4s4v0sy,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
k5fe3pel,k5fe3pel_88A_2025-01-11,z4s4v0sy,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,,
fsx0h5fb,fsx0h5fb_21I_2025-01-11,tjve4qn3,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_21I_2025-01-11,tjve4qn3,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_30G_2025-01-11,u7y0rcx9,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_30G_2025-01-11,u7y0rcx9,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_46U_2025-01-11,ciqfxpbw,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_46U_2025-01-11,ciqfxpbw,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_66O_2025-01-11,5qh9u4e8,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_66O_2025-01-11,5qh9u4e8,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_40L_2025-01-11,57ew6d25,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_40L_2025-01-11,57ew6d25,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_13D_2025-01-11,jsaymdgh,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_13D_2025-01-11,jsaymdgh,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99F_2025-01-11,ud04gq11,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99F_2025-01-11,ud04gq11,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_87M_2025-01-11,fyrbcjsq,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_87M_2025-01-11,fyrbcjsq,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_62V_2025-01-11,ywofypp2,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_62V_2025-01-11,ywofypp2,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_23A_2025-01-11,acrqgjvr,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_23A_2025-01-11,acrqgjvr,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_72B_2025-01-11,ztm3ebih,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_72B_2025-01-11,ztm3ebih,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_09K_2025-01-11,snc0qhan,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_09K_2025-01-11,snc0qhan,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_47D_2025-01-11,zl4cb83b,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_47D_2025-01-11,zl4cb83b,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_98K_2025-01-11,kebpjuoe,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_98K_2025-01-11,kebpjuoe,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_32B_2025-01-11,zyisa6ij,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_32B_2025-01-11,zyisa6ij,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_42T_2025-01-11,230ke9m9,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_42T_2025-01-11,230ke9m9,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99O_2025-01-11,f3yp58jx,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99O_2025-01-11,f3yp58jx,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_12L_2025-01-11,2ksrt00v,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_12L_2025-01-11,2ksrt00v,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_84Y_2025-01-11,iethlu9q,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_84Y_2025-01-11,iethlu9q,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99T_2025-01-11,ooqq7omg,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
fsx0h5fb,fsx0h5fb_99T_2025-01-11,ooqq7omg,Lab,3.37,0.0,0.0,0.0,3.37,20.0,23.37,,
2d2ckysg,2d2ckysg_38B_2025-01-11,23n42yz9,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_38B_2025-01-11,23n42yz9,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_84F_2025-01-11,7kucdex3,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_84F_2025-01-11,7kucdex3,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_25E_2025-01-11,6nnx308f,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_25E_2025-01-11,6nnx308f,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_25N_2025-01-11,tnn7gn17,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_25N_2025-01-11,tnn7gn17,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_30A_2025-01-11,12mxoe6g,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_30A_2025-01-11,12mxoe6g,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_63G_2025-01-11,bv4aejyj,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_63G_2025-01-11,bv4aejyj,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_63M_2025-01-11,gay6uca3,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_63M_2025-01-11,gay6uca3,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_72S_2025-01-11,xiwr050c,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_72S_2025-01-11,xiwr050c,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_84Z_2025-01-11,qze2nhuw,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_84Z_2025-01-11,qze2nhuw,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_00V_2025-01-11,rcsdgzav,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_00V_2025-01-11,rcsdgzav,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_98G_2025-01-11,w7mnz1kv,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_98G_2025-01-11,w7mnz1kv,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_66C_2025-01-11,16vcniu7,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_66C_2025-01-11,16vcniu7,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_97Q_2025-01-11,kyf61n8o,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_97Q_2025-01-11,kyf61n8o,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_91N_2025-01-11,c2nq29yp,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_91N_2025-01-11,c2nq29yp,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_90Z_2025-01-11,i79vw09k,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_90Z_2025-01-11,i79vw09k,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_12S_2025-01-11,d6rqbs6r,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_12S_2025-01-11,d6rqbs6r,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_06T_2025-01-11,q07yq3ti,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_06T_2025-01-11,q07yq3ti,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_99E_2025-01-11,csk7p8or,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_99E_2025-01-11,csk7p8or,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_55N_2025-01-11,vqxky4qs,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_55N_2025-01-11,vqxky4qs,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_37D_2025-01-11,3kb7zm8b,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
2d2ckysg,2d2ckysg_37D_2025-01-11,3kb7zm8b,Lab,3.32,0.0,0.0,0.0,3.32,20.0,23.32,,
newmfpwu,newmfpwu_67W_2025-01-11,sja7g68l,Lab,3.56,0.06,0.0,0.0,3.62,20.0,23.62,106.0,22.0
newmfpwu,newmfpwu_67W_2025-01-11,sja7g68l,Lab,3.56,0.06,0.0,0.0,3.62,20.0,23.62,106.0,22.0
newmfpwu,newmfpwu_53X_2025-01-11,qeco8zfa,Lab,3.47,0.07,0.0,0.0,3.54,20.0,23.54,94.0,18.0
newmfpwu,newmfpwu_53X_2025-01-11,qeco8zfa,Lab,3.47,0.07,0.0,0.0,3.54,20.0,23.54,94.0,18.0
newmfpwu,newmfpwu_35W_2025-01-11,9zj7uux6,Lab,3.63,0.09,0.0,0.0,3.72,20.0,23.72,142.0,22.0
newmfpwu,newmfpwu_35W_2025-01-11,9zj7uux6,Lab,3.63,0.09,0.0,0.0,3.72,20.0,23.72,142.0,22.0
newmfpwu,newmfpwu_36M_2025-01-11,nrv5aaw1,Lab,3.46,0.03,0.0,0.0,3.49,20.0,23.490000000000002,98.0,12.0
newmfpwu,newmfpwu_36M_2025-01-11,nrv5aaw1,Lab,3.46,0.03,0.0,0.0,3.49,20.0,23.490000000000002,98.0,12.0
newmfpwu,newmfpwu_07B_2025-01-11,4r3a2y9p,Lab,3.33,0.1,0.0,0.0,3.43,20.0,23.43,90.0,22.0
newmfpwu,newmfpwu_07B_2025-01-11,4r3a2y9p,Lab,3.33,0.1,0.0,0.0,3.43,20.0,23.43,90.0,22.0
newmfpwu,newmfpwu_85A_2025-01-11,d26aq8bk,Lab,3.28,0.06,0.0,0.0,3.34,20.0,23.34,108.0,12.0
newmfpwu,newmfpwu_85A_2025-01-11,d26aq8bk,Lab,3.28,0.06,0.0,0.0,3.34,20.0,23.34,108.0,12.0
newmfpwu,newmfpwu_90Z_2025-01-11,o0ksp59o,Lab,3.43,0.04,0.0,0.0,3.47,20.0,23.47,112.0,14.0
newmfpwu,newmfpwu_90Z_2025-01-11,o0ksp59o,Lab,3.43,0.04,0.0,0.0,3.47,20.0,23.47,112.0,14.0
newmfpwu,newmfpwu_52W_2025-01-11,we9nzi4c,Lab,3.16,0.06,0.0,0.0,3.22,20.0,23.22,138.0,22.0
newmfpwu,newmfpwu_52W_2025-01-11,we9nzi4c,Lab,3.16,0.06,0.0,0.0,3.22,20.0,23.22,138.0,22.0
newmfpwu,newmfpwu_38B_2025-01-11,j5blbvue,Lab,2.73,0.06,0.0,0.0,2.79,20.0,22.79,116.0,28.0
newmfpwu,newmfpwu_38B_2025-01-11,j5blbvue,Lab,2.73,0.06,0.0,0.0,2.79,20.0,22.79,116.0,28.0
newmfpwu,newmfpwu_09Y_2025-01-11,yaardztc,Lab,3.84,0.1,0.0,0.0,3.94,20.0,23.94,112.0,26.0
newmfpwu,newmfpwu_09Y_2025-01-11,yaardztc,Lab,3.84,0.1,0.0,0.0,3.94,20.0,23.94,112.0,26.0
newmfpwu,newmfpwu_65V_2025-01-11,cce8euw9,Lab,2.94,0.06,0.0,0.0,3.0,20.0,23.0,160.0,32.0
newmfpwu,newmfpwu_65V_2025-01-11,cce8euw9,Lab,2.94,0.06,0.0,0.0,3.0,20.0,23.0,160.0,32.0
newmfpwu,newmfpwu_55O_2025-01-11,a8iryq2p,Lab,3.58,0.05,0.0,0.0,3.63,20.0,23.63,98.0,20.0
newmfpwu,newmfpwu_55O_2025-01-11,a8iryq2p,Lab,3.58,0.05,0.0,0.0,3.63,20.0,23.63,98.0,20.0
newmfpwu,newmfpwu_88C_2025-01-11,9c1lqzqe,Lab,3.32,0.07,0.0,0.0,3.39,20.0,23.39,104.0,20.0
newmfpwu,newmfpwu_88C_2025-01-11,9c1lqzqe,Lab,3.32,0.07,0.0,0.0,3.39,20.0,23.39,104.0,20.0
newmfpwu,newmfpwu_20K_2025-01-11,vgj7cnt9,Lab,3.29,0.09,0.0,0.0,3.38,20.0,23.38,116.0,28.0
newmfpwu,newmfpwu_20K_2025-01-11,vgj7cnt9,Lab,3.29,0.09,0.0,0.0,3.38,20.0,23.38,116.0,28.0
newmfpwu,newmfpwu_22Q_2025-01-11,dgcref1v,Lab,4.52,0.05,0.0,0.0,4.57,20.0,24.57,108.0,46.0
newmfpwu,newmfpwu_22Q_2025-01-11,dgcref1v,Lab,4.52,0.05,0.0,0.0,4.57,20.0,24.57,108.0,46.0
newmfpwu,newmfpwu_63P_2025-01-11,2cuq2phv,Lab,3.64,0.11,0.0,0.0,3.75,20.0,23.75,100.0,14.0
newmfpwu,newmfpwu_63P_2025-01-11,2cuq2phv,Lab,3.64,0.11,0.0,0.0,3.75,20.0,23.75,100.0,14.0
newmfpwu,newmfpwu_77Z_2025-01-11,kqd0x2k4,Lab,3.54,0.06,0.0,0.0,3.6,20.0,23.6,108.0,14.0
newmfpwu,newmfpwu_77Z_2025-01-11,kqd0x2k4,Lab,3.54,0.06,0.0,0.0,3.6,20.0,23.6,108.0,14.0
newmfpwu,newmfpwu_18N_2025-01-11,5swtlgg8,Lab,3.5,0.07,0.0,0.0,3.57,20.0,23.57,102.0,18.0
newmfpwu,newmfpwu_18N_2025-01-11,5swtlgg8,Lab,3.5,0.07,0.0,0.0,3.57,20.0,23.57,102.0,18.0
newmfpwu,newmfpwu_91U_2025-01-11,hxm4t62t,Lab,3.98,0.11,0.0,0.0,4.09,20.0,24.09,90.0,26.0
newmfpwu,newmfpwu_91U_2025-01-11,hxm4t62t,Lab,3.98,0.11,0.0,0.0,4.09,20.0,24.09,90.0,26.0
newmfpwu,newmfpwu_90N_2025-01-11,8brnxnoe,Lab,3.02,0.05,0.0,0.0,3.07,20.0,23.07,98.0,28.0
newmfpwu,newmfpwu_90N_2025-01-11,8brnxnoe,Lab,3.02,0.05,0.0,0.0,3.07,20.0,23.07,98.0,28.0
qovurr4n,qovurr4n_89O_2025-01-11,0grw4oxw,Lab,3.72,0.18,0.0,0.0,3.9,20.0,23.9,174.0,36.0
qovurr4n,qovurr4n_89O_2025-01-11,0grw4oxw,Lab,3.72,0.18,0.0,0.0,3.9,20.0,23.9,174.0,36.0
qovurr4n,qovurr4n_99B_2025-01-11,m7su1pkc,Lab,3.5,0.25,0.0,0.0,3.75,20.0,23.75,170.0,8.0
qovurr4n,qovurr4n_99B_2025-01-11,m7su1pkc,Lab,3.5,0.25,0.0,0.0,3.75,20.0,23.75,170.0,8.0
qovurr4n,qovurr4n_50F_2025-01-11,xe753oeg,Lab,3.51,0.2,0.0,0.0,3.71,20.0,23.71,122.0,32.0
qovurr4n,qovurr4n_50F_2025-01-11,xe753oeg,Lab,3.51,0.2,0.0,0.0,3.71,20.0,23.71,122.0,32.0
qovurr4n,qovurr4n_76J_2025-01-11,t3odepae,Lab,3.49,0.25,0.0,0.0,3.74,20.0,23.740000000000002,106.0,18.0
qovurr4n,qovurr4n_76J_2025-01-11,t3odepae,Lab,3.49,0.25,0.0,0.0,3.74,20.0,23.740000000000002,106.0,18.0
qovurr4n,qovurr4n_92N_2025-01-11,3ta7qi1b,Lab,3.54,0.18,0.0,0.0,3.72,20.0,23.72,116.0,16.0
qovurr4n,qovurr4n_92N_2025-01-11,3ta7qi1b,Lab,3.54,0.18,0.0,0.0,3.72,20.0,23.72,116.0,16.0
qovurr4n,qovurr4n_88V_2025-01-11,81y45gwj,Lab,3.51,0.16,0.0,0.0,3.67,20.0,23.67,202.0,32.0
qovurr4n,qovurr4n_88V_2025-01-11,81y45gwj,Lab,3.51,0.16,0.0,0.0,3.67,20.0,23.67,202.0,32.0
qovurr4n,qovurr4n_49H_2025-01-11,cv2o1vp5,Lab,3.48,0.19,0.0,0.0,3.67,20.0,23.67,86.0,24.0
qovurr4n,qovurr4n_49H_2025-01-11,cv2o1vp5,Lab,3.48,0.19,0.0,0.0,3.67,20.0,23.67,86.0,24.0
qovurr4n,qovurr4n_19M_2025-01-11,enc16bgy,Lab,3.47,0.09,0.0,0.0,3.56,20.0,23.56,98.0,26.0
qovurr4n,qovurr4n_19M_2025-01-11,enc16bgy,Lab,3.47,0.09,0.0,0.0,3.56,20.0,23.56,98.0,26.0
qovurr4n,qovurr4n_54X_2025-01-11,ufrgkhu3,Lab,3.63,0.24,0.0,0.0,3.87,20.0,23.87,118.0,32.0
qovurr4n,qovurr4n_54X_2025-01-11,ufrgkhu3,Lab,3.63,0.24,0.0,0.0,3.87,20.0,23.87,118.0,32.0
qovurr4n,qovurr4n_29H_2025-01-11,h5hx1xyn,Lab,3.49,0.1,0.0,0.0,3.59,20.0,23.59,106.0,20.0
qovurr4n,qovurr4n_29H_2025-01-11,h5hx1xyn,Lab,3.49,0.1,0.0,0.0,3.59,20.0,23.59,106.0,20.0
qovurr4n,qovurr4n_33G_2025-01-11,26vqzhxp,Lab,3.53,0.21,0.0,0.0,3.74,20.0,23.740000000000002,108.0,40.0
qovurr4n,qovurr4n_33G_2025-01-11,26vqzhxp,Lab,3.53,0.21,0.0,0.0,3.74,20.0,23.740000000000002,108.0,40.0
qovurr4n,qovurr4n_37L_2025-01-11,bbcy493l,Lab,3.48,0.24,0.0,0.0,3.72,20.0,23.72,110.0,32.0
qovurr4n,qovurr4n_37L_2025-01-11,bbcy493l,Lab,3.48,0.24,0.0,0.0,3.72,20.0,23.72,110.0,32.0
qovurr4n,qovurr4n_18Z_2025-01-11,6fuwp15z,Lab,3.47,0.24,0.0,0.0,3.71,20.0,23.71,94.0,16.0
qovurr4n,qovurr4n_18Z_2025-01-11,6fuwp15z,Lab,3.47,0.24,0.0,0.0,3.71,20.0,23.71,94.0,16.0
qovurr4n,qovurr4n_07D_2025-01-11,xraxkj4s,Lab,3.5,0.19,0.0,0.0,3.69,20.0,23.69,112.0,14.0
qovurr4n,qovurr4n_07D_2025-01-11,xraxkj4s,Lab,3.5,0.19,0.0,0.0,3.69,20.0,23.69,112.0,14.0
qovurr4n,qovurr4n_38O_2025-01-11,ekpyt141,Lab,3.49,0.18,0.0,0.0,3.67,20.0,23.67,124.0,46.0
